label,slug,title,discountPrice,soldQuantity,quantity,brand,series,totalRating,features,color,Năm ra mắt,Xuất xứ,Loại card đồ họa,Loại CPU,Dung lượng RAM,Loại RAM,Mô tả ram,Ổ cứng,Dung lượng ổ cứng,Tần số quét,Chất liệu tấm nền,Kích thước màn hình,Công nghệ màn hình,Độ phân giải màn hình,Công nghệ âm thanh,Chất liệu,Kích thước,Trọng lượng,Tính năng đặc biệt,Loại đèn bàn phím,Bảo mật,Webcam,Hệ điều hành,Pin,Wi-Fi,Bluetooth,Cổng giao tiếp
Sinh viên,laptop-dell-vostro-3520-gd02r,Laptop Dell Vostro 3520 GD02R,14000000,0,69,dell,vostro,0.0,"CPU Intel Core i5 1135G7 xử lý mượt mà các tác vụ như lướt web, soạn thảo săn bản, xem phim, giải trí Bộ nhớ RAM 8 GB đáp ứng các tác vụ học tập, làm việc văn phòng Card đồ họa Iris Xe Graphics dễ dàng sử dụng đồ họa ở mức cơ bản, chẳng hạn như xem video, xem phim hoặc chỉnh sửa hình ảnh đơn giản Ổ cứng SSD 512 GB rộng rãi, thoải mái lưu trữ tài liệu học tập, phim ảnh Màn hình lớn 15.6 inch Full HD rộng lớn và đã mắt với chất lượng hình ảnh hiển thị rõ nét, trung thực",Đen,2022,Singapore,Intel Iris Xe Graphics,"Intel Core i5-1135G7 (4 lõi / 8 luồng, 2.40 GHz to 4.20 GHz, 8 MB)",8GB,DDR4,8GB DDR4 2 khe SO-DIMM (Nâng cấp tối đa 16 GB),512GB PCIE M.2 2230,512GB,,Tấm nền IPS,15.6 inches,Độ sáng 250 nits  Độ phủ màu NTSC 45%  Thời gian phản hồi 35 ms  Màn hình chống chói,1920 x 1080 pixels (FullHD),Âm thanh độ nét cao Realtek ALC3204  Bộ khuếch đại âm thanh,Vỏ nhựa,358.50 x 235.56 x 16.96 - 18.99 mm (W x D x H),1.83 kg,Bảo mật vân tay,,Mô-đun nền tảng đáng tin cậy (TPM) 2.0  Khe khóa wedge-shaped,,FREE OS,,WiFi 802.11a/b/g,Bluetooth 5.1,1x RJ45 3x USB 3.2 Gen 1 1x USB 3.2 Gen 1 Type-C với DisplayPort 1.4  1x USB 2.0  1x Headphone and microphone combo 1x HDMI 1.4 1x Khe cắm thẻ SD
Sinh viên,laptop-lenovo-ideapad-flex-5-14iau7-82r700jlvn,Laptop Lenovo IdeaPad Flex 5 14IAU7 82R700JLVN,14000000,29,92,lenovo,ideapad,5.0,"Sở hữu thiết kế tinh tế với tone màu xám đẹp mắt Cân mọi tác vụ học tập, văn phòng với CPU Intel i5-1235U Màn hình cảm ứng 14 inch 2.2K cực sắc nét hỗ trợ học tập, làm việc, sáng tạo thỏa thích RAM 16GB đa nhiệm cùng ổ cứng 512GB rộng rãi hỗ trợ lưu trữ nhiều file, tài liệu học tập Trang bị đầy đủ cổng kết nối giúp truyền tải dữ liệu nhanh chóng",Xám,2021,Đài Loan,Intel Iris Xe Graphics,"Intel Core i5-1235U (10C (2P + 8E) / 12T, P-core 1.3 / 4.4GHz, E-core 0.9 / 3.3GHz, 12MB)",16GB,LPDDR4x-4266 Onboard,16GB LPDDR4x-4266 Onboard,512GB SSD M.2 2242 PCIe 4.0x4 NVMe,512GB,,Tấm nền IPS,14 inches,Độ sáng 300nitsĐộ phủ màu 100% sRGBTÜV Low Blue Light,2240 x 1400 pixels,Âm thanh độ phân giải cao (HD)  Realtek ALC3287 codec2W x2  Dolby Audio,Vỏ kim loại,313.1 x 224.9 x 17.4 mm (W x D x H),1.5 kg,"Wi-Fi 6, Màn hình cảm ứng",LED đơn sắc,Firmware TPM 2.0Bảo mật vân tay,FHD 1080p với màn trập camera,Windows 11 Home,52.5Wh,"Wi-Fi 6, 11ax 2x2",Bluetooth 5.1,"1x USB 3.2 Gen 11x USB 3.2 Gen 1 (Always On) 1x Thunderbolt 4 / USB4 40Gbps (Truyền dữ liệu, Power Delivery 3.0, DisplayPort 1.4a)1x HDMI 1.4b1x Đầu đọc thẻ1x Headphone / microphone combo jack (3.5mm)1x Đầu nối nguồn"
Sinh viên,laptop-lenovo-yoga-slim-7-i7,Laptop Lenovo Yoga Slim 7 14ITL05 82A3004FVN,14000000,55,15,lenovo,yoga,4.3,"""Chip I7-1165G7 cùng card đồ họa Intel Iris Xe đáp ứng đủ các tác vụ văn phòng hay chỉnh sửa ảnh cơ bản trên PTS Ram 8GB cùng ổ cứng SSD 512GB cho không gian lưu trữ thoải mái, tốc độ xử lý mượt mà, nhanh chóng Thiết kế viền màn hình 14.0 inches siêu mỏng với độ phân giải Full HD mang lại hình ảnh chân thực, sống động Hỗ trợ pin 4 cell 60.7Wh kéo dài hiệu suất làm việc  Tích hợp Webcam HD 720p cho phép đàm thoại thông qua video thoải mái Trọng lượng chỉ 1.5 kg thuận tiện cho di chuyển và mang theo Máy đi kèm Windows 10 Home bản quyền""",Đen,2021,Nhật Bản,Intel Iris Xe,"1165G7, 4.70GHz, 4 nhân 8 luồng",8GB,,8GB,512GB M.2 PCIe NVMe SSD,512GB,,,14 inches,Độ sáng 300 nits,1920 x 1080 pixels (FullHD),,,321.6mm x 208mm x 15.4mm,1.5kg,"Viền màn hình siêu mỏng, Wi-Fi 6",,,,Windows 10 Home SL,4 cell /60.7Wh,Intel Wi-Fi 6 AX201(2*2 ax),Bluetooth 5.0,2 x USB 3.1 (Gen 2)USB-C (Thunderbolt + DisplayPort + Cấp nguồn)HDMICombo tai nghe / micrô
Sinh viên,laptop-asus-vivobook-slate-t3304ga-lq021ws,Laptop ASUS Vivobook Slate OLED T3304GA-LQ021WS,19000000,76,78,asus,vivobook,2.6,"Bộ vi xử lý Intel Core I3-N300 mạnh mẽ giải quyết mọi tác vụ văn phòng cơ bản đến nâng cao. RAM 8GB LPDDR5 mang đến khả năng xử lý đa nhiệm cho mọi công việc. Màn hình cảm ứng 13.3 inches, tần số quét 60HZ, đem lại trải nghiệm giải trí tuyệt vời. Đa dạng cổng giao tiếp, dễ dàng sử dụng. Với trọng lượng chỉ 0.82 kg và kích thước mỏng 0.89 cm - Cực kỳ linh hoạt và dễ mang theo. Tích hợp webcam 1080p FHD cho phép đàm thoại thông qua video thoải mái. Máy đi kèm Windows 11 bản quyền.",Đen,2022,Singapore,Intel® UHD Graphics,"Intel® Core™ i3-N300 Processor 0.8 GHz (6MB Cache, up to 3.8 GHz, 8 cores, 8 Threads)",8GB,8GB LPDDR5,8GB 8GB LPDDR5,256GB UFS 2.1,256GB,,Tấm nền OLED/AMOLED,13.3 inches,"Tần số quét 60HZ, 550nits HDR, 100% DCI-P3, 1.07 tỷ màu",1920 x 1080 pixels (FullHD),,,30.99 x 19.00 x 0.89 ~ 0.89 cm,0.82 kg,"Wi-Fi 6, Màn hình Oled",,,1080p FHD camera,Windows 11 Home,"50WHrs, 2S1P, 2-cell Li-ion",Wi-Fi 6(802.11ax),v5.0,2x USB 3.2 Gen 2 Type-C1x 3.5mm Combo Audio JackMicro SD card reader
Sinh viên,laptop-asus-x515ma-br481w,Laptop ASUS X515MA-BR481W,25000000,22,95,asus,x515ma-br481w,5.0,"Thiết kế gọn nhẹ, dễ dàng mang theo bất cứ nơi đâu, phù hợp cho người dùng di chuyển thường xuyên. Hiệu suất đủ dùng cho các nhiệm vụ hàng ngày như lướt web, xem phim và làm việc văn phòng. Màn hình lớn độ phân giải cao mang lại trải nghiệm hình ảnh sắc nét và rõ ràng cho người dùng. Trang bị pin có thời lượng sử dụng lâu, giúp người dùng thoải mái sử dụng trong thời gian dài mà không cần lo lắng về việc sạc pin.",Bạc,2022,Hàn Quốc,Intel UHD Graphics 600,Intel Celeron N4020,4GB,DDR4 SO-DIMM,4GB DDR4 SO-DIMM 1 khe cắm rời (Đã sử dụng),256GB M.2 NVMe™ PCIe® 3.0 SSD( Hỗ trợ 1 khe cắm STD 2.5” SATA HDD),256GB,60 Hz,Tấm nền OLED/AMOLED,15.6 inches,"Tấm nền AMOLEDĐộ sáng 200 nitsMàn hình chống chóiTỷ lệ màn hình 16:09, 45% NTSC",1366 x 768 pixels,Công nghệ âm thanh SonicMaster,Vỏ nhựa,36.02 x 23.49 x 1.99 ~ 1.99 cm,1.8 kg,,,Chip bảo mật TPM   Mật khẩu bảo vệ BIOS và người dùng  Phần mềm McAfee LiveSafe 30 ngày,VGA Webcam (480p Webcam),Windows 11 Home SL,"37WHrs, 2S1P, 2-cell Li-ion",Wi-Fi 5(802.11ac) (Dual band) 1*1,v4.1,1x HDMI 1.4  1x Combo mic tai nghe 3.5mm1x USB 3.2 Gen 1 Type-A1x USB 3.2 Gen 1 Type-C2x USB 2.0 Type-A
Sinh viên,laptop-asus-expertbook-b1402cba-nk1904w,Laptop ASUS Expertbook B1402CBA-NK1904W,15000000,37,0,asus,expertbook,4.0,"Trang bị bộ vi xử lý Intel Core i3-1215U, RAM 8GB và ổ cứng SSD 512GB PCIe cho khả năng xử lý mượt mà các tác vụ văn phòng, học tập và giải trí cơ bản. Với trọng lượng chỉ khoảng 1.49 kg và màn hình 14 inch, chiếc laptop này rất lý tưởng cho người dùng thường xuyên di chuyển. Màn hình 14.0 inch FHD mang đến trải nghiệm hình ảnh sắc nét, sống động cho cả công việc và giải trí. Laptop được trang bị đầy đủ các cổng kết nối cần thiết như USB 3.2, HDMI, giúp bạn dễ dàng kết nối với các thiết bị ngoại vi.",Đen,2022,Hàn Quốc,Intel UHD Graphics,"Intel Core i3-1215U 1.2 GHz (10M Cache, up to 4.4 GHz, 6 lõi)",8GB,DDR4 Onboard,8GB DDR4 Onboard,512GB M.2 2280 NVMe PCIe 4.0 SSD,512GB,60 Hz,Tấm nền TN,14 inches,Độ sáng 250nits Màn hình chống chói Độ phủ màu NTSC: 45%,1920 x 1080 pixels (FullHD),Âm thanh của Dirac  Loa tích hợp Micrô mảng tích hợp,Vỏ nhựa,32.69 x 21.45 x 1.99 ~ 1.99 cm (W x H x D),1.49 kg,"Wi-Fi 6, Bảo mật vân tay",,"Khe bảo mật Kensington Nano (6x 2,5mm) Khởi động BIOS Bảo vệ mật khẩu người dùng Mật khẩu người dùng thiết lập BIOS Máy tính đã sẵn sàng từ BIOS Bảo vệ và bảo mật mật khẩu người dùng HDD Mô-đun nền tảng đáng tin cậy (TPM) 2.0",720p HD với màn trập camera,Windows 11 Home,"42WHrs, 3S1P, 3-cell Li-ion",Wi-Fi 6(802.11ax) (Dual band) 2*2,Bluetooth 5.2,"1x USB 2.0 Type-A 1x USB 3.2 Gen 1 Type-A 1x USB 3.2 Gen 1 Type-C (Hỗ trợ sạc) 1x USB 3.2 Gen 2 Type-C (display / sạc) 1x HDMI 1.4, up to 1920x1080/60Hz 1x 3.5mm Combo Audio Jack 1x RJ45 Gigabit Ethernet"
Sinh viên,laptop-hp-14s-dq2644tu,Laptop HP 14S DQ2644TU,15000000,22,47,hp,14s,2.6,"Sở hữu màn hình 14 inch nhỏ gọn dễ dàng cầm trên tay di chuyển bất cứ nơi đâu CPU Intel Core i3 1115G4 cho tốc độ cực nhanh, tiết kiệm pin hiệu quả RAM 8GB đa nhiệm đảm bảo ổn định khi duyệt web nhiều tab và chạy nhiều ứng dụng cùng lúc Ổ cứng SSD 256GB M2.PCIe, cho tốc độ khởi động máy, mở ứng dụng và truyền dữ liệu nhanh vượt trội",Bạc,2022,Trung Quốc,Intel UHD,Core i3 1115G4,8GB,,8GB 1 khe ram trống (nâng cấp tối đa 16GB),256 GB M.2 NVMe 1,256GB,,,14 inches,,1080 x 1920 pixels (FullHD),,Vỏ nhựa,,1.35 kg,,,,,Windows 11,3 Cell,802.11 ac,5.0,1 HDMI3 USB 3.2 Gen 1
Sinh viên,laptop-msi-modern-14-b11mou-1032vn,Laptop MSI Modern 14 B11MOU-1032VN,14000000,91,62,msi,modern,2.0,"8GB Ram, xử lý tốt các ứng dụng như word, exel, PTS hay giải trí nhẹ nhàng Thiết kế thanh lịch - khum nhôm siêu mỏng nhẹ chỉ 1.3kg, thuận lợi mang theo khi đi học, làm việc Màn hình hiển thị sống động - độ phân giải full HD, tần số quét 60Hz Làm việc hiệu quả hơn - bàn phím được trang bị đèn Led",Xám,2021,Trung Quốc,Intel Iris Xe Graphics,Core i7 1195G7 – Tiger Lake,8GB,DDR4 3200Mhz,8GB DDR4 3200Mhz 2 khe cắm tối đa 64GB,512GB NVMe PCIe SSD Gen 3x4,512GB,,Tấm nền IPS,14 inches,Tần số quét 60Hz,1920 x 1080 pixels (FullHD),2x 2W,Vỏ kim loại,319 x 219 x 16.9 mm,1.3 kg,Wi-Fi 6,,,HD 720p,Windows 11 Home SL,3 cell 39Whr,Intel Wi-Fi 6 AX201(2*2 ax),v5.1,1x (4K @ 60Hz) HDMI   2x Type-A USB3.2 Gen1  1x Type-C (USB3.2 Gen2 / DP)
Sinh viên,laptop-asus-zenbook-ux325ea-kg656w,Laptop Asus Zenbook UX325EA KG656W,18000000,37,55,asus,zenbook,2.2,"Chip Core i5-1135G7 cùng card Intel Iris Xe Graphics - Thoả sức học tập, làm việc và giải trí trên các tựa game nhẹ Ổ cứng 512GB SSD, mang lại tốc độ khởi động nhanh chóng, khả năng lưu trữ vượt trội  Màn hình Full HD kích thước 13.3 inch mang lại chất lượng hiển thị sắc nét. Năng lượng bất tận cả ngày với viên pin 4 Cell 67WHr. Tích hợp webcam 720p HD cho phép đàm thoại thông qua video thoải mái. Thiết kế vỏ kim loại sang trọng, nặng 1.14 kg thuận tiện di chuyển, mang theo. Máy đi kèm Windows 11 bản quyền.",Xám,2024,Nhật Bản,Intel® Iris Xe Graphics,Intel Core i5-1135G7 2.4GHz up to 4.2GHz 8MB,8GB,LPDDR4X,8GB LPDDR4X  Onboard (không hỗ trợ nâng cấp),512GB M.2 NVMe™ PCIe® 3.0 SSD (1 khe),512GB,,Tấm nền OLED/AMOLED,13.3 inches,HDR DCI-P3: 100%,1920 x 1080 pixels (FullHD),Harman Kardon,Vỏ kim loại,30.42 x 20.3 x 1.39 ~ 1.39 cm,1.14kg,Wi-Fi 6,,,HD 720p,Windows 11 Home SL,4 Cell 67WHr Lithium-Polymer,Intel Wi-Fi 6(Gig+)(802.11ax) (2x2),v5.0,2x Thunderbolt 4 USB-C  1x USB 3.2 Gen 1 Type-A   1x Standard HDMI 2.1
Sinh viên,laptop-dell-inspiron-3505-i3505-a542blk,LAPTOP DELL INSPIRON 3505 i3505-A542BLK,18000000,10,34,dell,inspiron,0.0,"AMD Ryzen 5 3450U - Đồng hành cùng các công việc văn phòng hay học tập vô cùng tốt Dung lượng RAM 8GB + ổ cứng thể rắn SSD PCIE mang lại tốc độ phản hồi nhanh, đa nhiệm mượt mà. Màn hình với độ phân giải FHD này mang lại khả năng hiển thị rõ nét với màu sắc sống động. Đa dạng các cổng kết nối: jack cắm audio, cổng HDMI 1.4, cổng USB C,...dễ truyền hoặc xuất dữ liệu với nhiều thiết bị khác nhau. Thiết kế sang trọng nhưng vẫn đảm bảo sự gọn nhẹ với trọng lượng chỉ khoảng 1.83kg. Máy đi kèm Windows 10 bản quyền.",Đen,2023,Nhật Bản,AMD Radeon Vega 8,AMD Ryzen 5 3450U,8GB,"DDR4 2400MHz, 1 khe cắm tối đa 16GB","8GB DDR4 2400MHz, 1 khe cắm tối đa 16GB",256GB SSD PCIe,256GB,,Tấm nền IPS,15.6 inches,,1920 x 1080 pixels (FullHD),Stereo Speakers,Vỏ nhựa,36.39 x 24.89 x 1.8 cm,1.83kg,Màn hình cảm ứng,,,"HD 720P, 0.92MP",Windows 10 Home SL,3-cell Lithium Ion,Wireless-AC,Có,"2 x USB 3.2 Gen 1   1 x USB2.0   1 x HDMI 1.4  1 x SD Media Card Reader (SD, SDHC, SDXC)  1 x RJ45 - 10/100Mbps  1 x combo headphone / microphone jack"
Sinh viên,laptop-asus-zenbook-14-flip-oled-up3404va-kn039w,Laptop ASUS Zenbook 14 Flip OLED UP3404VA-KN039W,14000000,55,42,asus,zenbook,4.7,"Màn hình cảm ứng OLED 14 inch có màu sắc chính xác, hình ảnh sắc nét CPU Intel Core i7-1360P mạnh mẽ, cân mọi tác vụ học tập cho đến văn phòng RAM 16GB mượt mà giúp mở hàng chục tabs chrome mà không lo giật, lag Ổ cứng 512GB SSD cho không gian lưu trữ rộng rãi Tích hợp đa dạng cổng giúp dễ dàng kết nối với các thiết bị và thiết bị ngoại vi Hỗ trợ nhận diện khuôn mặt, giúp bảo mật cao, mở máy nhanh chóng",Xanh,2024,Trung Quốc,Intel Iris Xe Graphics,"Intel Core i7 - 1360P 2.2 GHz (18MB Cache, up to 5.0 GHz, 12 lõi / 16 luồng)",16GB,LPDDR5 On board,16GB LPDDR5 On board,512GB M.2 NVMe PCIe 4.0 SSD,512GB,90 Hz,Tấm nền OLED/AMOLED,14 inches,Thời gian phản hồi 0.2ms Tần số quét 90Hz Độ sáng tối đa 550nits HDR Độ phủ màu 100% DCI-P3 VESA CERTIFIED Display HDR True Black 500 1.07 tỷ màu TÜV Rheinland-certified Ánh sáng xanh có hại ít hơn 70% Bảo vệ mắt SGS,2880 x 1800 pixels,Công nghệ khuếch đại thông minh  Loa tích hợp Micrô mảng tích hợp harman/kardon (Premium),Vỏ kim loại,31.15 x 22.34 x 1.59 ~ 1.59 cm (W x H x D),1.50 kg,"Wi-Fi 6, Màn hình cảm ứng, Nhận diện khuôn mặt, Màn hình Oled",Bàn phím Chiclet có đèn nền,McAfee LiveSafe 30 ngày dùng thử miễn phí  Webcam hồng ngoại có hỗ trợ Windows Hello McAfee LiveSafe Trusted Platform Module (TPM) 2.0,"Camera FHD, IR hỗ trợ Windows Hello",Windows 11 Home,"75WHrs, 2S2P, 4-cell Li-ion",Wi-Fi 6E(802.11ax) (Dual band) 2*2,Bluetooth 5,1x USB 3.2 Gen 2 Type-A  2x Thunderbolt 4 (Display / Sạc) 1x HDMI 2.1 TMDS 1x 3.5mm Combo Audio Jack
Sinh viên,laptop-asus-vivobook-x515ea-ej3633w,Laptop ASUS VivoBook X515EA-EJ3633W,19000000,39,73,asus,vivobook,4.4,"Màn hình 15.6 inch Full HD cho khung ảnh sắc nét, chân thực Màn hình chống chói giúp bạn làm việc ở mọi nơi mà không bị chói mắt CPU Intel Core i3-1115G4 vận hành tốt các tác vụ văn phòng Card Intel UHD Graphics đáp ứng ổn định các thao tác thiết kế đồ họa cơ bản trên Photoshop, Canva,... RAM 8 GB đa nhiệm được mượt mà, nâng cao hiệu suất làm việc Ổ cứng 512GB SSD hỗ trợ không gian lưu trữ rộng rãi",Bạc,2023,Trung Quốc,Intel UHD Graphics,"Intel Core i3-1115G4 3.0 GHz (6M Cache, up to 4.1 GHz, 2 lõi)",8GB,DDR4 Onboard,8GB DDR4 Onboard 1 khe DDR4 trống,512GB M.2 NVMe PCIe 3.0 SSD,512GB,60Hz,,15.6 inches,Tần số quét 60 HzĐộ sáng 200nitsĐộ phủ màu 45% NTSCMàn hình chống chói,1920 x 1080 pixels (FullHD),Loa tích hợp Micro tích hợp sẵn,Vỏ nhựa,36.00 x 23.50 x 1.99 ~ 1.99 cm (W x H x D),1.80 kg,,Bàn phím Chiclet với Num-key,McAfee LiveSafe Khóa bảo mật Mô-đun nền tảng đáng tin cậy (Firmware TPM),VGA camera,Windows 11 Home,"37WHrs, 2S1P, 2-cell Li-ion",Wi-Fi 5 (802.11ac) (Dual band) 1*1,Bluetooth 4.1,1x USB 3.2 Gen 1 Type-A 1x USB 3.2 Gen 1 Type-C 2x USB 2.0 Type-A 1x HDMI 1.4 1x 3.5mm Combo Audio Jack 1x DC-in
Sinh viên,laptop-dell-latitude-3520-70251603,Laptop Dell Latitude 3520 70251603,19000000,41,52,dell,latitude,2.1,"Bộ vi xử lý Intel Core i3-1115G4 có tốc độ xung nhịp lên đến 4.10GHz vận hành tốt các ứng dụng học tập, văn phòng cơ bản trên Office hay giải quyết nhẹ nhàng mọi nhu cầu giải trí lướt web, xem phim, nghe nhạc,... Ram 4 GB DDR4 hỗ trợ thêm 1 khe cắm tối đa 32GB với tốc độ Bus RAM 3200MHz nâng cao hiệu suất làm việc với hàng loạt ứng dụng được mở cùng lúc mà không bị lag giật. Card đồ họa Intel UHD Graphics mang lại hiệu suất đồ họa ổn định, cho phép bạn chỉnh sửa hình ảnh cơ bản hay chơi các tựa game nhẹ. Màn hình HD+ kích thước chuẩn 15.6 inch tăng khả năng hiển thị sắc nét, màu sắc chân thật.",Đen,2021,Đài Loan,Intel UHD Graphics,"Intel Core i3-1115G4, upto 4.10GHz, 2 cores 4 threads",4GB,"DDR4 3200MHz, 2 khe cắm hỗ trợ tối đa 32GB","4GB DDR4 3200MHz, 2 khe cắm hỗ trợ tối đa 32GB",256GB M.2 PCIe NVMe Class 35 SSD,256GB,,,15.6 inches,,1366 x 768 pixels (HD+),,Vỏ nhựa,18.06 x 36 x 240.9 mm,1.79 kg,"Viền màn hình siêu mỏng, Wi-Fi 6",,,,FreeOS,3 Cell 41Whr,802.11ax,v5.1,"1x USB 3.2 Gen 2x2 Type-C port with DisplayPort alt mode/Power Delivery 2x USB 3.2 Gen 1 Type-A 1x USB 2.0, 1x RJ-45 Ethernet 1x universal audio"
Sinh viên,laptop-dell-inspiron-14-7420-5983slv-pus,Laptop Dell Inspiron 14 7420 5983SLV-PUS,14000000,34,12,dell,inspiron,1.8,"Chip Core i5-1235U tiết kiệm pin, hiệu năng ổn định thích hợp làm văn phòng. Ổ cứng SSD 5126GB mang đến tốc độ xử lý nhanh cùng đa nhiệm mượt mà, mở nhiều trang cùng lúc không bị giật, lag. Màn hình 14.0 inches, cảm ứng đa điểm với độ phân giải Full HD trên tấm nền WVA mang lại chất lượng hiển thị rõ nét, mượt mà. Không ngại thiếu sáng - Bàn phím được trang bị LED. Tích hợp webcam 1080p Full HD cho phép đàm thoại thông qua video thoải mái. Năng lượng bất tận cả ngày với viên pin 4 Cell, 54 Wh. Thiết kế vỏ kim loại sang trọng, nặng 1.57 kg thuận tiện di chuyển, mang theo. Máy đi kèm Windows 11 bản quyền.",Bạc,2022,Trung Quốc,Intel Iris Xe Graphics,"Intel Core i5-1235U (12 MB, 10 lõi, 12 luồng, tối đa 4.40 GHz Turbo)",8GB,"8 GB, 2 x 4 GB DDR4 3200 MHz","8GB 8 GB, 2 x 4 GB DDR4 3200 MHz",512 GB M.2 PCIe NVMe SSD,512GB,,Tấm nền WVA,14 inches,Tốc độ 60Hz  Màn hình cảm ứng  Tấm nền WVA  Công nghệ TrueLife  Hỗ trợ bút,1920 x 1200 pixels (FullHD+),Loa âm thanh nổi với Waves MaxxAudio Pro  Tổng cộng 2 W x 2 = 4 W,Vỏ kim loại,15.70 - 17.86 x 314 x 314 mm (H x W x D),1.57 kg,"Wi-Fi 6, Màn hình cảm ứng",Titan Gray,Bản dùng thử McAfee LiveSafe 30 ngày,"1080p 30 fps, FHD camera","Windows 11 Home, English","4 Cell, 54 Wh, tích hợp",Intel Wi-Fi 6E (6GHz) AX211 2x2,Bluetooth 5.2,2x USB 3.2 Gen 2x1 Type-C 1x USB 3.2 Gen 1 Type A 1x Cổng tai nghe (kết hợp tai nghe và micrô)1x HDMI 1.4
Sinh viên,laptop-asus-zenbook-flip-13-ux363ea,Laptop ASUS ZenBook Flip UX363EA,14000000,43,29,asus,zenbook,2.4,"Thiết kế siêu mỏng nhẹ sang trọng, nặng chỉ 1,3kg Chip Core i5-1135G7 xử lý tốt mọi tác vụ từ làm việc đến giải trí. Ổ cứng SSD 5126GB mang đến tốc độ xử lý nhanh cùng đa nhiệm mượt mà, mở nhiều trang cùng lúc không bị giật, lag. Viền màn hình siêu mỏng, màn hình 13.3 inches, cảm ứng đa điểm, xoay gập 360 độ với độ phân giải Full HD trên tấm nền OLED mang lại chất lượng hiển thị rõ nét, mượt mà. Tích hợp webcam HD cho phép đàm thoại thông qua video thoải mái. Loa SonicMaster audio - mang lại trải nghiệm giải trí chân thật. Năng lượng bất tận cả ngày với viên pin 4-cell, 67Wh. Máy đi kèm Windows 10 bản quyền.",Xám,2022,Đài Loan,Intel® Iris® Xe Graphics,"Intel® Core™ i5-1135G7, 4.20Ghz, 8 MB cache, 4 cores 8 threads",8GB,"LPDDR4X 4266MHz, không hỗ trợ nâng cấp","8GB LPDDR4X 4266MHz, không hỗ trợ nâng cấp",512GB PCIe® NVMe™ 3.0 x2 M.2 SSD,512GB,,Tấm nền OLED/AMOLED,13.3 inches,"13.3 inch LED-backlit FHD OLED (1920 x 1080) 16:9 slim-bezel NanoEdge, 3.9 mm-thin side bezel1",1920 x 1080 pixels (FullHD),SonicMaster audio,,1.39cm x 30.5cm x 21.1cm,1.3 kg,"Viền màn hình siêu mỏng, Wi-Fi 6, Màn hình cảm ứng, Xoay gập 360 độ (2 in 1), Công nghệ Intel Evo",,,HD webcamCamera IR,Windows 10 Home SL,"4-cell, 67Wh",Intel Wi-Fi 6 AX201(2*2 ax),Bluetooth 5.0,"2 x Thunderbolt™ 4 USB-C® (up to 40 Gbps), 1 x USB 3.2 Gen 1 Type-A (up to 5 Gbps), 1 x Standard HDMI"
Sinh viên,laptop-hp-envy-x360-13-bd0063dx,Laptop HP Envy X360 13-BD0063DX,12000000,37,16,hp,envy,3.1,"Được trang bị màn hình 13.3 inch nhỏ gọn, khung viền mỏng nhẹ với trọng lượng chỉ 1.32 kg. Độ phân giải Full HD mang lại khả năng hiển thị sắc nét. Máy hỗ trợ màn hình cảm ứng đa điểm cùng độ sáng lên đến 1000 nits giúp người dùng dễ dàng thao tác, thỏa sức sáng tạo. Chip Intel i5-1135G7, RAM 8GB cùng ổ cứng 256GB SSD PCIE giúp máy hoạt động ổn định và mượt mà ở nhiều tác vụ khác nhau. Thiết kế bản lề có khả năng xoay gập lên đến 360 độ cho phép chỉnh góc nhìn cũng như chia sẻ hình ảnh, dữ liệu với bạn bè, đồng nghiệp mà không cần di chuyển máy phức tạp.",Vàng,2023,Trung Quốc,Intel Iris Xe Graphics,"Intel® Core™ i5-1135G7 (2.40GHz up to 4.20GHz, 8MB)",8GB,DDR4 3200Mhz,8GB DDR4 3200Mhz,256GB PCIe® NVMe™ M.2 SSD,256GB,,Tấm nền IPS,13.3 inches,"Corning® Gorilla® Glass NBT™, 1000 nits, 72% NTSC",1920 x 1080 pixels (FullHD),,,30.65 x 19.46 x 1.64 cm,1.32 kg,"Wi-Fi 6, Màn hình cảm ứng, Xoay gập 360 độ (2 in 1)",,,HD 720p,Windows 10 Home SL,"3Cell, 51WHr",Intel® Wi-Fi 6 AX201 (2x2),v5.0,"1 x Thunderbolt™ 4 with USB4™ Type-C® 40Gbps signaling rate (USB Power Delivery, DisplayPort™ 1.4, HP Sleep and Charge)    1 x SuperSpeed USB Type-C® 5Gbps signaling rate    1 x SuperSpeed USB Type-A 5Gbps signaling rate (HP Sleep and Charge)"
